id_str,ra,dec,z,anillos,dataset,ring_class,ring_class_0,ring_class_1,ring_class_2,ring_class_3,inner_ring,outer_ring,file_loc,file_rel,validation_status
manga-8617-12703,326.716032653,0.356270988091,0.0751843,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8617-12703_0.fits,Images/manga-8617-12703_0.fits,ok
manga-8618-9101,318.086563754,11.2202360427,0.0175331,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8618-9101_0.fits,Images/manga-8618-9101_0.fits,ok
manga-8619-12701,322.242776107,11.3665010958,0.029211,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8619-12701_0.fits,Images/manga-8619-12701_0.fits,ok
manga-8619-3703,323.33666397,11.5934174348,0.0612974,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8619-3703_0.fits,Images/manga-8619-3703_0.fits,ok
manga-8621-12704,351.957182437,15.1192316032,0.0418962,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8621-12704_0.fits,Images/manga-8621-12704_0.fits,ok
manga-8622-12701,351.20103164,15.0000644401,0.0307243,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8622-12701_0.fits,Images/manga-8622-12701_0.fits,ok
manga-8623-12704,311.829452336,0.320794803727,0.0140106,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8623-12704_0.fits,Images/manga-8623-12704_0.fits,ok
manga-8623-3701,310.450014189,-0.468315984158,0.0269389,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8623-3701_0.fits,Images/manga-8623-3701_0.fits,ok
manga-8623-9101,311.347364242,0.492528629548,0.013354,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8623-9101_0.fits,Images/manga-8623-9101_0.fits,ok
manga-8625-3704,260.386495726,56.9888518274,0.0300622,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8625-3704_0.fits,Images/manga-8625-3704_0.fits,ok
manga-8626-1902,264.84079,56.56707,0.0818277,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8626-1902_0.fits,Images/manga-8626-1902_0.fits,ok
manga-8626-6104,263.033161018,56.8787475343,0.0281076,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8626-6104_0.fits,Images/manga-8626-6104_0.fits,ok
manga-8626-9102,263.439318809,56.7085357468,0.0301676,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8626-9102_0.fits,Images/manga-8626-9102_0.fits,ok
manga-8652-1901,328.844703891,-0.0148441010006,0.0267021,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8652-1901_0.fits,Images/manga-8652-1901_0.fits,ok
manga-8652-6104,331.293035465,0.336972542227,0.043016,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8652-6104_0.fits,Images/manga-8652-6104_0.fits,ok
manga-8654-12701,353.444468017,-0.66622363895,0.0576437,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8654-12701_0.fits,Images/manga-8654-12701_0.fits,ok
manga-8654-12704,355.266349387,1.02408115539,0.0837281,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8654-12704_0.fits,Images/manga-8654-12704_0.fits,ok
manga-8656-3702,7.12272652365,0.781030457159,0.0403013,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8656-3702_0.fits,Images/manga-8656-3702_0.fits,ok
manga-8656-6103,7.29345626963,-0.163789254964,0.0608047,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8656-6103_0.fits,Images/manga-8656-6103_0.fits,ok
manga-8657-1902,9.56485395306,-0.967405560911,0.0678405,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8657-1902_0.fits,Images/manga-8657-1902_0.fits,ok
manga-8657-3701,9.11575087486,0.577002475521,0.0411217,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8657-3701_0.fits,Images/manga-8657-3701_0.fits,ok
manga-8657-6101,9.39920356323,0.280661865228,0.0349048,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8657-6101_0.fits,Images/manga-8657-6101_0.fits,ok
manga-8710-9101,117.329417587,50.1118996627,0.0603901,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8710-9101_0.fits,Images/manga-8710-9101_0.fits,ok
manga-8712-1901,119.973719867,55.374818222,0.0357313,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8712-1901_0.fits,Images/manga-8712-1901_0.fits,ok
manga-8713-9102,118.855393765,39.1860944299,0.0331647,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8713-9102_0.fits,Images/manga-8713-9102_0.fits,ok
manga-8718-9101,121.762714327,45.6764274955,0.0502249,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8718-9101_0.fits,Images/manga-8718-9101_0.fits,ok
manga-8719-3704,121.407989784,46.7074015972,0.0230931,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8719-3704_0.fits,Images/manga-8719-3704_0.fits,ok
manga-8721-6104,135.605853216,55.6092288245,0.0813249,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8721-6104_0.fits,Images/manga-8721-6104_0.fits,ok
manga-8722-12702,124.556748682,49.2508538132,0.0432682,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8722-12702_0.fits,Images/manga-8722-12702_0.fits,ok
manga-8723-12702,127.400274525,54.0277610927,0.0468846,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8723-12702_0.fits,Images/manga-8723-12702_0.fits,ok
manga-8723-12705,129.804014054,53.6235334259,0.0320651,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8723-12705_0.fits,Images/manga-8723-12705_0.fits,ok
manga-8723-1901,130.466455938,54.9777089916,0.0258236,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8723-1901_0.fits,Images/manga-8723-1901_0.fits,ok
manga-8723-3703,128.885441625,54.512370758,0.0320415,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8723-3703_0.fits,Images/manga-8723-3703_0.fits,ok
manga-8725-3704,125.724140887,45.7187719073,0.0501992,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8725-3704_0.fits,Images/manga-8725-3704_0.fits,ok
manga-8725-6102,125.459039868,45.5196357165,0.0541687,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8725-6102_0.fits,Images/manga-8725-6102_0.fits,ok
manga-8726-12701,115.717036562,22.1127304695,0.0286472,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8726-12701_0.fits,Images/manga-8726-12701_0.fits,ok
manga-8726-6102,116.647648978,22.4160585964,0.0472464,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8726-6102_0.fits,Images/manga-8726-6102_0.fits,ok
manga-8931-9101,193.073835675,27.085552231,0.0209819,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8931-9101_0.fits,Images/manga-8931-9101_0.fits,ok
manga-8932-6101,194.651506215,27.1041578286,0.0264916,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8932-6101_0.fits,Images/manga-8932-6101_0.fits,ok
manga-8932-9101,196.033192066,27.9649688095,0.0198044,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8932-9101_0.fits,Images/manga-8932-9101_0.fits,ok
manga-8934-12702,195.358852894,27.8859851519,0.018252,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8934-12702_0.fits,Images/manga-8934-12702_0.fits,ok
manga-8934-12705,196.817348641,28.2839220476,0.0248033,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8934-12705_0.fits,Images/manga-8934-12705_0.fits,ok
manga-8935-12703,194.575985397,29.1287943302,0.0263268,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8935-12703_0.fits,Images/manga-8935-12703_0.fits,ok
manga-8936-12705,117.317912806,29.6647874781,0.0631111,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8936-12705_0.fits,Images/manga-8936-12705_0.fits,ok
manga-8941-1901,120.723976721,28.4571247784,0.0772168,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8941-1901_0.fits,Images/manga-8941-1901_0.fits,ok
manga-8942-12702,124.003309706,27.0758952047,0.0254964,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8942-12702_0.fits,Images/manga-8942-12702_0.fits,ok
manga-8945-6104,174.128115553,47.8172263134,0.0338399,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8945-6104_0.fits,Images/manga-8945-6104_0.fits,ok
manga-8945-9102,173.618706185,46.3605596127,0.0338424,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8945-9102_0.fits,Images/manga-8945-9102_0.fits,ok
manga-8946-12702,169.823700352,47.6483583246,0.0344067,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8946-12702_0.fits,Images/manga-8946-12702_0.fits,ok
manga-8946-3701,168.957726925,46.3195644483,0.0532814,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8946-3701_0.fits,Images/manga-8946-3701_0.fits,ok
manga-8946-3704,170.35502801,46.2892276044,0.0244278,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8946-3704_0.fits,Images/manga-8946-3704_0.fits,ok
manga-8948-12702,164.971102678,50.0152009606,0.0257135,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8948-12702_0.fits,Images/manga-8948-12702_0.fits,ok
manga-8948-12704,167.306019605,49.5194324004,0.0724271,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8948-12704_0.fits,Images/manga-8948-12704_0.fits,ok
manga-8948-6101,167.98139033,50.0838502624,0.0234202,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8948-6101_0.fits,Images/manga-8948-6101_0.fits,ok
manga-8950-12704,195.208009735,27.4057748603,0.0219822,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8950-12704_0.fits,Images/manga-8950-12704_0.fits,ok
manga-8952-12701,204.68383155,26.3285381656,0.028185,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8952-12701_0.fits,Images/manga-8952-12701_0.fits,ok
manga-8952-3704,206.085721174,26.0841920472,0.0282688,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8952-3704_0.fits,Images/manga-8952-3704_0.fits,ok
manga-8977-6103,116.753948833,34.3002847317,0.0615687,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8977-6103_0.fits,Images/manga-8977-6103_0.fits,ok
manga-8978-1901,248.914682244,42.461295253,0.0317853,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8978-1901_0.fits,Images/manga-8978-1901_0.fits,ok
manga-8978-3701,248.507466756,41.3479443965,0.0284125,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8978-3701_0.fits,Images/manga-8978-3701_0.fits,ok
manga-8978-6101,249.056775643,40.7082929709,0.072013,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8978-6101_0.fits,Images/manga-8978-6101_0.fits,ok
manga-8978-6104,251.335933471,42.757790046,0.0493123,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8978-6104_0.fits,Images/manga-8978-6104_0.fits,ok
manga-8978-9101,247.907995888,41.4936431012,0.0303346,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8978-9101_0.fits,Images/manga-8978-9101_0.fits,ok
manga-8979-3704,244.4229653,40.9338176284,0.0620948,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8979-3704_0.fits,Images/manga-8979-3704_0.fits,ok
manga-8982-1901,202.05702837,26.4565408846,0.024672,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8982-1901_0.fits,Images/manga-8982-1901_0.fits,ok
manga-8982-6103,201.334580598,27.4747973226,0.126241,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8982-6103_0.fits,Images/manga-8982-6103_0.fits,ok
manga-8983-6102,205.182894265,25.9083558727,0.0312555,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8983-6102_0.fits,Images/manga-8983-6102_0.fits,ok
manga-8983-9101,205.129395034,26.3073566696,0.0625643,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8983-9101_0.fits,Images/manga-8983-9101_0.fits,ok
manga-8984-12704,203.937687741,27.8676047844,0.0270222,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8984-12704_0.fits,Images/manga-8984-12704_0.fits,ok
manga-8984-12705,204.353484976,27.4192185178,0.0365577,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8984-12705_0.fits,Images/manga-8984-12705_0.fits,ok
manga-8985-12703,204.554359244,32.8228438761,0.0245119,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8985-12703_0.fits,Images/manga-8985-12703_0.fits,ok
manga-8985-9101,205.359440553,31.256181578,0.0603445,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8985-9101_0.fits,Images/manga-8985-9101_0.fits,ok
manga-8985-9102,205.873396236,31.003217823,0.0647482,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8985-9102_0.fits,Images/manga-8985-9102_0.fits,ok
manga-8986-1901,120.283098326,29.1480936991,0.0734562,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8986-1901_0.fits,Images/manga-8986-1901_0.fits,ok
manga-8988-9101,185.66066758,41.2844318126,0.0873207,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8988-9101_0.fits,Images/manga-8988-9101_0.fits,ok
manga-8989-3701,176.954356758,50.4053502186,0.0572063,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8989-3701_0.fits,Images/manga-8989-3701_0.fits,ok
manga-8990-12703,174.246658556,50.2243301833,0.055466,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8990-12703_0.fits,Images/manga-8990-12703_0.fits,ok
manga-8990-12705,173.537567139,49.2545623779,0.037232,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8990-12705_0.fits,Images/manga-8990-12705_0.fits,ok
manga-8990-6102,173.679071279,49.0908236979,0.032755,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8990-6102_0.fits,Images/manga-8990-6102_0.fits,ok
manga-8990-6103,174.727119751,49.6603597927,0.0228992,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8990-6103_0.fits,Images/manga-8990-6103_0.fits,ok
manga-8992-3702,171.657261919,51.5730412626,0.0264158,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8992-3702_0.fits,Images/manga-8992-3702_0.fits,ok
manga-8992-3704,173.487347605,51.2497782985,0.0260956,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8992-3704_0.fits,Images/manga-8992-3704_0.fits,ok
manga-8993-12702,165.047451733,45.7378264728,0.037488,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8993-12702_0.fits,Images/manga-8993-12702_0.fits,ok
manga-8995-12705,177.844535418,53.4441892852,0.0518427,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8995-12705_0.fits,Images/manga-8995-12705_0.fits,ok
manga-8995-6104,176.508019645,55.4196192057,0.0526379,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8995-6104_0.fits,Images/manga-8995-6104_0.fits,ok
manga-8996-9102,173.898574725,51.7585184922,0.0571871,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8996-9102_0.fits,Images/manga-8996-9102_0.fits,ok
manga-8997-6102,170.859803262,51.719017951,0.0801084,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8997-6102_0.fits,Images/manga-8997-6102_0.fits,ok
manga-8998-12705,163.663838261,47.8622818036,0.0728894,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8998-12705_0.fits,Images/manga-8998-12705_0.fits,ok
manga-8999-6101,164.000484902,49.9529079988,0.0236191,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-8999-6101_0.fits,Images/manga-8999-6101_0.fits,ok
manga-9001-3704,169.388714235,51.2716169401,0.0276285,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9001-3704_0.fits,Images/manga-9001-3704_0.fits,ok
manga-9001-6104,167.944631582,52.1174330619,0.0262639,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9001-6104_0.fits,Images/manga-9001-6104_0.fits,ok
manga-9002-1901,223.612367837,30.9085092876,0.0305647,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9002-1901_0.fits,Images/manga-9002-1901_0.fits,ok
manga-9024-12701,221.910822442,32.6023635164,0.088341,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9024-12701_0.fits,Images/manga-9024-12701_0.fits,ok
manga-9025-6104,247.36126617,29.5411260226,0.0530449,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9025-6104_0.fits,Images/manga-9025-6104_0.fits,ok
manga-9026-12705,251.458488506,43.8664730917,0.0338343,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9026-12705_0.fits,Images/manga-9026-12705_0.fits,ok
manga-9026-9102,250.863614089,43.353180464,0.0312086,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9026-9102_0.fits,Images/manga-9026-9102_0.fits,ok
manga-9027-12704,245.346646891,32.3490136493,0.034659,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9027-12704_0.fits,Images/manga-9027-12704_0.fits,ok
manga-9028-12701,242.10095866,29.7548343494,0.0480689,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9028-12701_0.fits,Images/manga-9028-12701_0.fits,ok
manga-9028-12702,242.975066254,30.332783222,0.0300649,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9028-12702_0.fits,Images/manga-9028-12702_0.fits,ok
manga-9028-12704,243.615790912,29.9738333089,0.0339225,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9028-12704_0.fits,Images/manga-9028-12704_0.fits,ok
manga-9028-9102,243.046924778,29.5741100762,0.0536403,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9028-9102_0.fits,Images/manga-9028-9102_0.fits,ok
manga-9030-6103,242.863524824,29.7941225225,0.0522848,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9030-6103_0.fits,Images/manga-9030-6103_0.fits,ok
manga-9031-12703,242.81921762,45.1213180675,0.0546778,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9031-12703_0.fits,Images/manga-9031-12703_0.fits,ok
manga-9032-12701,240.475077822,31.8920616895,0.0449613,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9032-12701_0.fits,Images/manga-9032-12701_0.fits,ok
manga-9032-12702,241.452769626,30.7170587416,0.0553885,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9032-12702_0.fits,Images/manga-9032-12702_0.fits,ok
manga-9032-9101,239.940438398,31.2145068125,0.0725183,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9032-9101_0.fits,Images/manga-9032-9101_0.fits,ok
manga-9033-12705,224.018183078,45.4052658652,0.0361875,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9033-12705_0.fits,Images/manga-9033-12705_0.fits,ok
manga-9038-1901,237.379833316,41.9603166813,0.0339097,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9038-1901_0.fits,Images/manga-9038-1901_0.fits,ok
manga-9040-3704,244.199916119,26.1291080514,0.0419779,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9040-3704_0.fits,Images/manga-9040-3704_0.fits,ok
manga-9040-6101,243.694602427,26.5588514806,0.0328064,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9040-6101_0.fits,Images/manga-9040-6101_0.fits,ok
manga-9041-12704,237.151493963,29.001901024,0.0962709,12,manga,3,0.0,0.0,0.0,1.0,1,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9041-12704_0.fits,Images/manga-9041-12704_0.fits,ok
manga-9043-6102,231.30472055,28.3594654889,0.0636008,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9043-6102_0.fits,Images/manga-9043-6102_0.fits,ok
manga-9043-6104,232.213336275,29.0573223952,0.0694631,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9043-6104_0.fits,Images/manga-9043-6104_0.fits,ok
manga-9046-12702,243.854957874,26.1103129227,0.032099,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9046-12702_0.fits,Images/manga-9046-12702_0.fits,ok
manga-9046-6101,244.901149272,24.7286170046,0.103684,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9046-6101_0.fits,Images/manga-9046-6101_0.fits,ok
manga-9047-12703,247.688425711,26.0952495416,0.0477255,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9047-12703_0.fits,Images/manga-9047-12703_0.fits,ok
manga-9048-1901,244.379847416,24.2899266669,0.0667326,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9048-1901_0.fits,Images/manga-9048-1901_0.fits,ok
manga-9049-12701,246.619645509,24.0257332973,0.0648295,4,manga,1,0.0,1.0,0.0,0.0,1,0,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9049-12701_0.fits,Images/manga-9049-12701_0.fits,ok
manga-9049-3701,248.348667665,24.7765778521,0.0410386,8,manga,2,0.0,0.0,1.0,0.0,0,1,C:\Users\dark_\Downloads\Project_2 - Copy\Images\manga-9049-3701_0.fits,Images/manga-9049-3701_0.fits,ok
